loan_id,loan_status,default_flag
1445874,Current,0
509587,Fully Paid,0
889955,Current,0
1249356,Fully Paid,0
163430,Fully Paid,0
840977,Current,0
1228659,Fully Paid,0
1147421,Fully Paid,0
1678936,Late (16-30 days),0
1154102,Fully Paid,0
476549,Current,0
436914,Current,0
1882232,Fully Paid,0
772584,Current,0
480063,Fully Paid,0
2121477,Current,0
785467,Current,0
792989,Current,0
1131873,Fully Paid,0
1195647,Fully Paid,0
2077792,Current,0
2101057,Fully Paid,0
747388,Charged Off,1
17055,Fully Paid,0
828514,Current,0
1484702,Current,0
20293,Fully Paid,0
1133367,Fully Paid,0
1476807,Current,0
316233,Fully Paid,0
1111606,Fully Paid,0
1219014,Current,0
1024480,Fully Paid,0
714437,Current,0
1371867,Current,0
2186258,Fully Paid,0
1955674,Fully Paid,0
1317524,Fully Paid,0
469430,Fully Paid,0
1051662,Current,0
1417209,Current,0
2033960,Fully Paid,0
1491655,Current,0
1419209,Current,0
1988203,Current,0
1935049,Fully Paid,0
436772,Fully Paid,0
889111,Current,0
160144,Fully Paid,0
771079,Current,0
546822,Fully Paid,0
1198541,Fully Paid,0
1106787,Fully Paid,0
396956,Fully Paid,0
360414,Fully Paid,0
596292,Current,0
3699,Fully Paid,0
1649824,Fully Paid,0
73726,Late (31-120 days),1
1026260,Fully Paid,0
649713,Current,0
2219523,Fully Paid,0
1454564,Current,0
1206494,Fully Paid,0
1443286,Current,0
315643,Fully Paid,0
115430,Current,0
874813,Current,0
1937991,Fully Paid,0
1787471,Fully Paid,0
1421980,Current,0
116515,Fully Paid,0
97352,Charged Off,1
212963,Fully Paid,0
1718775,Charged Off,1
1629521,Fully Paid,0
2024636,Fully Paid,0
1055410,Current,0
1859160,Fully Paid,0
1355345,Current,0
1826093,Fully Paid,0
1312056,Fully Paid,0
1718847,Fully Paid,0
1216774,Charged Off,1
1387140,Current,0
1145728,Fully Paid,0
1588153,Current,0
1771195,Fully Paid,0
844859,Current,0
70012,Fully Paid,0
1917922,Fully Paid,0
1449900,Current,0
227299,Fully Paid,0
523819,Current,0
1374836,Current,0
453510,Current,0
326019,Fully Paid,0
1871579,Fully Paid,0
1035198,Fully Paid,0
2010778,Current,0
1474728,Current,0
1034947,Fully Paid,0
2241827,Fully Paid,0
1776541,Fully Paid,0
797623,Current,0
2195899,Current,0
211604,Fully Paid,0
937420,Charged Off,1
2065491,Current,0
759088,Current,0
2046378,Current,0
960005,Current,0
1404359,Current,0
950405,Current,0
1162261,Fully Paid,0
2006654,Fully Paid,0
1603752,Fully Paid,0
1368180,Current,0
1620981,Fully Paid,0
1001150,Fully Paid,0
297454,Fully Paid,0
645765,Current,0
709735,Current,0
1977074,Fully Paid,0
648038,Fully Paid,0
840265,Current,0
1337904,Fully Paid,0
2222350,Fully Paid,0
1619233,Fully Paid,0
1778157,Charged Off,1
1125175,Charged Off,1
62988,Fully Paid,0
1717902,Current,0
729811,Fully Paid,0
487320,Current,0
1812503,Fully Paid,0
1638822,Fully Paid,0
851093,Current,0
903183,Current,0
382713,Fully Paid,0
270496,Charged Off,1
340553,Fully Paid,0
1752837,Fully Paid,0
100476,Fully Paid,0
315192,Fully Paid,0
1355415,Current,0
1899964,Fully Paid,0
1184328,Fully Paid,0
868419,Current,0
1145045,Current,0
876790,Current,0
344322,Current,0
1740341,Current,0
859877,Current,0
405416,Fully Paid,0
2042989,Current,0
1651611,Fully Paid,0
1783277,Charged Off,1
1848781,Fully Paid,0
866864,Current,0
1228725,Charged Off,1
769580,Fully Paid,0
473603,Current,0
995744,Current,0
1479680,Current,0
234997,Charged Off,1
1249339,Fully Paid,0
1015883,Current,0
1672678,Current,0
1731297,Current,0
355199,Fully Paid,0
1485348,Fully Paid,0
2103986,Current,0
1773467,Fully Paid,0
1809814,Fully Paid,0
1416132,Current,0
1199697,Fully Paid,0
1771644,Fully Paid,0
267207,Fully Paid,0
395773,Charged Off,1
787894,Current,0
1856980,Fully Paid,0
1361381,Current,0
2146177,Current,0
2157185,Charged Off,1
1176,Charged Off,1
141551,Fully Paid,0
1717889,Charged Off,1
786468,Current,0
1010996,Fully Paid,0
356950,Fully Paid,0
1925815,Charged Off,1
984552,Charged Off,1
227433,Charged Off,1
325211,Charged Off,1
229040,Fully Paid,0
1231457,Current,0
358857,Fully Paid,0
209120,Current,0
1467097,Current,0
520110,Current,0
1144467,Fully Paid,0
1549653,Current,0
2242218,Late (31-120 days),1
1155587,Fully Paid,0
1227416,Fully Paid,0
710373,Current,0
1201935,Fully Paid,0
1114930,Charged Off,1
361685,Fully Paid,0
373844,Charged Off,1
330497,Fully Paid,0
1064853,Fully Paid,0
367613,Charged Off,1
610393,Current,0
577082,Charged Off,1
1708481,Fully Paid,0
1812146,Charged Off,1
1323711,Fully Paid,0
740542,Charged Off,1
214548,Fully Paid,0
134768,Fully Paid,0
791121,Fully Paid,0
1233059,Fully Paid,0
1087212,Fully Paid,0
682906,Current,0
1109090,Fully Paid,0
1714192,Current,0
258738,Fully Paid,0
678736,Current,0
48050,Fully Paid,0
15143,Charged Off,1
430984,Current,0
798587,Current,0
1204535,Fully Paid,0
1985961,Fully Paid,0
749161,Charged Off,1
80365,Fully Paid,0
1800531,Charged Off,1
1295282,Charged Off,1
942156,Fully Paid,0
1199265,Charged Off,1
910429,Fully Paid,0
313256,Fully Paid,0
1209596,Charged Off,1
1394738,Current,0
1117893,Charged Off,1
496780,Current,0
1029996,Fully Paid,0
1145620,Charged Off,1
565924,Current,0
1993185,Current,0
559284,Current,0
421091,Fully Paid,0
1142131,Fully Paid,0
2065668,Current,0
2135149,Fully Paid,0
1350206,Fully Paid,0
133507,Fully Paid,0
306360,Fully Paid,0
808807,Current,0
2094366,Fully Paid,0
495801,Current,0
284812,Fully Paid,0
1270160,Charged Off,1
976937,Current,0
503045,Current,0
799879,Late (31-120 days),1
808596,Current,0
323800,Charged Off,1
735005,Current,0
1663333,Fully Paid,0
282718,Fully Paid,0
628359,Fully Paid,0
535465,Late (31-120 days),1
999036,Late (31-120 days),1
1763230,Charged Off,1
1070988,Fully Paid,0
413439,Fully Paid,0
1432739,Current,0
196847,Fully Paid,0
1877887,Charged Off,1
651917,Current,0
1983171,Charged Off,1
605304,Current,0
1510635,Current,0
482183,Current,0
708581,Charged Off,1
971820,Fully Paid,0
38241,Fully Paid,0
1182650,Fully Paid,0
1261222,Fully Paid,0
1463536,Current,0
341409,Fully Paid,0
387538,Charged Off,1
1725250,In Grace Period,0
847561,Current,0
2108895,Current,0
960645,Current,0
294202,Fully Paid,0
453668,Current,0
279033,Fully Paid,0
1935504,Fully Paid,0
1438163,Current,0
1409918,Current,0
2038191,Fully Paid,0
1638213,Fully Paid,0
2030874,Fully Paid,0
183343,Fully Paid,0
1889088,Fully Paid,0
44963,Charged Off,1
1363297,Current,0
1471520,Current,0
174578,Fully Paid,0
451089,Current,0
2142077,Current,0
772254,Current,0
41724,Fully Paid,0
594081,Fully Paid,0
2212823,Fully Paid,0
165365,Fully Paid,0
192221,Fully Paid,0
2113667,Fully Paid,0
1197760,Fully Paid,0
996924,Fully Paid,0
649497,Current,0
863918,Fully Paid,0
424718,Current,0
90754,Fully Paid,0
457587,Current,0
242259,Fully Paid,0
1164828,Fully Paid,0
367034,Fully Paid,0
786985,Current,0
1872028,Fully Paid,0
2095640,Current,0
600951,Current,0
1104484,Fully Paid,0
417870,Fully Paid,0
1105447,Fully Paid,0
1848461,Fully Paid,0
319912,Fully Paid,0
1168873,Charged Off,1
2124402,Current,0
1654000,Does not meet the credit policy. Status:Charged Off,1
1192915,Fully Paid,0
601646,Fully Paid,0
1319755,Fully Paid,0
486458,Current,0
702950,Current,0
311227,Charged Off,1
12955,Fully Paid,0
1902193,Fully Paid,0
421223,Fully Paid,0
919139,Current,0
1164283,Fully Paid,0
2227599,Current,0
215743,Charged Off,1
1761800,Charged Off,1
1647108,Fully Paid,0
1262945,Fully Paid,0
902631,Current,0
2235697,Fully Paid,0
1434074,Current,0
437028,Current,0
1709886,Fully Paid,0
1944794,Fully Paid,0
1749493,Current,0
198530,Fully Paid,0
587781,Current,0
1371469,Current,0
630935,Fully Paid,0
152863,Fully Paid,0
1237495,Fully Paid,0
1120495,Fully Paid,0
2104729,Current,0
962872,Charged Off,1
670955,Fully Paid,0
156418,Charged Off,1
1742997,Fully Paid,0
1446016,Current,0
563058,Current,0
396503,Fully Paid,0
120682,Fully Paid,0
98553,Fully Paid,0
1343994,Fully Paid,0
2163125,Fully Paid,0
1357124,Current,0
791628,Current,0
1058965,Current,0
1914038,Charged Off,1
1084163,Fully Paid,0
2255550,Fully Paid,0
212175,Fully Paid,0
96478,Fully Paid,0
2252990,Fully Paid,0
430381,Fully Paid,0
989924,Fully Paid,0
1353648,Current,0
495798,Fully Paid,0
1169805,Fully Paid,0
497406,Current,0
760666,Fully Paid,0
1322688,Fully Paid,0
579995,Fully Paid,0
842185,Current,0
2004718,Charged Off,1
923884,Current,0
1524603,Late (31-120 days),1
2011328,Fully Paid,0
1446457,Current,0
1352025,Fully Paid,0
511124,Fully Paid,0
259225,Fully Paid,0
407941,Fully Paid,0
1368934,Current,0
852674,Current,0
1398113,Current,0
883392,Current,0
2255041,Fully Paid,0
1741929,Current,0
1829250,Fully Paid,0
1478430,Current,0
1401945,Current,0
457852,Current,0
1109766,Fully Paid,0
1582195,Current,0
2016220,Charged Off,1
2136651,Current,0
1005647,Fully Paid,0
490192,Current,0
640084,Current,0
1572681,Current,0
1383266,Current,0
2018840,Fully Paid,0
216936,Fully Paid,0
349087,Fully Paid,0
753943,Current,0
2259904,Current,0
1794026,Fully Paid,0
163397,Charged Off,1
1032092,Fully Paid,0
1042665,Fully Paid,0
399247,Fully Paid,0
133218,Current,0
1202628,Fully Paid,0
1802687,Charged Off,1
1933358,Fully Paid,0
2239538,Current,0
791878,Current,0
2104962,Fully Paid,0
337981,Fully Paid,0
1463475,Current,0
426568,Current,0
1686954,Current,0
589837,Current,0
540854,Charged Off,1
2001194,Fully Paid,0
1331440,Fully Paid,0
1803786,Fully Paid,0
1286471,Current,0
1819723,Fully Paid,0
1116890,Fully Paid,0
232512,Fully Paid,0
273244,Fully Paid,0
500533,Fully Paid,0
1235845,Fully Paid,0
1617332,Fully Paid,0
116411,Current,0
1620378,Charged Off,1
1185487,Fully Paid,0
1455918,Current,0
25284,Fully Paid,0
745920,Fully Paid,0
61774,Fully Paid,0
1301823,Fully Paid,0
1846564,Fully Paid,0
1066285,Fully Paid,0
1009477,Current,0
2050844,Current,0
1130923,Fully Paid,0
362996,Fully Paid,0
1353660,Current,0
504661,Current,0
729970,Charged Off,1
1646576,Fully Paid,0
96138,Fully Paid,0
457030,Current,0
58006,Fully Paid,0
2186242,Current,0
189172,Fully Paid,0
677942,Current,0
1418717,Current,0
528213,Current,0
378394,Fully Paid,0
481849,Fully Paid,0
1158162,Fully Paid,0
966594,Current,0
593036,Current,0
1308816,Fully Paid,0
730800,Fully Paid,0
182025,Fully Paid,0
856888,Current,0
1794560,Fully Paid,0
1831961,Fully Paid,0
209693,Fully Paid,0
1429434,Current,0
287332,Fully Paid,0
387205,Fully Paid,0
349392,Charged Off,1
1241962,Fully Paid,0
1856433,Charged Off,1
721116,Fully Paid,0
2193024,Current,0
879243,Current,0
584532,Current,0
219391,Fully Paid,0
1102198,Fully Paid,0
1010670,Fully Paid,0
556867,Current,0
1953101,Current,0
689640,Current,0
1879603,Fully Paid,0
1264629,Charged Off,1
1462482,Current,0
432221,Current,0
775762,Current,0
77993,Current,0
2096641,Current,0
638824,Current,0
976927,Fully Paid,0
546470,Fully Paid,0
535077,Current,0
17500,Fully Paid,0
624213,Charged Off,1
1502558,Charged Off,1
1924559,Fully Paid,0
1254313,Charged Off,1
1017693,Current,0
1372053,Current,0
490645,Current,0
2195551,Current,0
396472,Fully Paid,0
1839803,Charged Off,1
810197,Current,0
2200941,Fully Paid,0
843576,Current,0
1192569,Fully Paid,0
1306015,Fully Paid,0
1173568,Fully Paid,0
1607706,Current,0
329426,Fully Paid,0
1719128,Fully Paid,0
1197082,Fully Paid,0
1984220,Charged Off,1
1061469,Charged Off,1
1579808,Current,0
1403121,Current,0
1885359,Fully Paid,0
222588,Current,0
2120138,Current,0
1257764,Charged Off,1
1432576,Current,0
244575,Current,0
1713946,Fully Paid,0
1601064,Current,0
668713,Current,0
831184,Current,0
958626,Fully Paid,0
904801,Fully Paid,0
888384,Late (31-120 days),1
816994,Fully Paid,0
1578513,Current,0
46810,Charged Off,1
2157499,Fully Paid,0
1674475,Fully Paid,0
608944,Current,0
1722881,Current,0
631134,Current,0
2004384,Current,0
1000672,Fully Paid,0
1630017,Fully Paid,0
1147832,Fully Paid,0
1653779,Does not meet the credit policy. Status:Charged Off,1
55614,Fully Paid,0
1200963,Fully Paid,0
1551196,Current,0
1933676,Fully Paid,0
694270,Current,0
1444789,Current,0
192739,Fully Paid,0
65560,Fully Paid,0
1376446,Current,0
722463,Fully Paid,0
1034004,Current,0
861547,Current,0
368647,Fully Paid,0
1366939,Current,0
1736677,Current,0
979405,Current,0
1819002,Fully Paid,0
1827839,Fully Paid,0
1288431,Charged Off,1
403800,Fully Paid,0
1296467,Current,0
191752,Current,0
1498043,Current,0
639086,Current,0
1627244,Fully Paid,0
72901,Current,0
1512371,Fully Paid,0
1478103,Current,0
1015816,Fully Paid,0
265234,Fully Paid,0
2141663,Current,0
647249,Current,0
1829504,Fully Paid,0
1956891,Fully Paid,0
522137,Current,0
424071,Fully Paid,0
1685951,Fully Paid,0
1305184,Fully Paid,0
284798,Fully Paid,0
933392,Current,0
1219930,Fully Paid,0
416087,Fully Paid,0
1398775,Current,0
645554,Current,0
1889764,Charged Off,1
575766,Current,0
1501432,Charged Off,1
1999891,Fully Paid,0
397559,Fully Paid,0
436468,Current,0
1841299,Fully Paid,0
1361038,Current,0
98904,Fully Paid,0
1996694,Fully Paid,0
58303,Fully Paid,0
1307887,Fully Paid,0
1754344,Charged Off,1
1014343,Fully Paid,0
2127548,Current,0
623534,Current,0
1563688,Current,0
1178916,Fully Paid,0
2084524,Fully Paid,0
600574,Current,0
1708532,Current,0
1255043,Fully Paid,0
1914452,Fully Paid,0
1844322,Charged Off,1
632815,Current,0
83165,Fully Paid,0
2158706,Current,0
1331853,Fully Paid,0
1931897,Charged Off,1
1030064,Fully Paid,0
1875904,Fully Paid,0
604431,Charged Off,1
1806298,Fully Paid,0
1275432,Charged Off,1
1039353,Fully Paid,0
840755,Current,0
1146170,Charged Off,1
385816,Charged Off,1
1679584,Current,0
877266,Current,0
632537,Current,0
2095554,Current,0
106066,Current,0
1412560,Current,0
1611399,Current,0
93661,Fully Paid,0
945221,Fully Paid,0
308304,Current,0
28304,Fully Paid,0
1379487,Current,0
2234235,Current,0
1164004,Current,0
491639,Current,0
894945,Fully Paid,0
141635,Fully Paid,0
753124,Fully Paid,0
66979,Fully Paid,0
189838,Charged Off,1
1829911,Fully Paid,0
2059716,Fully Paid,0
694107,Current,0
1570230,Current,0
2233218,Current,0
977889,Fully Paid,0
2157388,Current,0
2188426,Fully Paid,0
1168331,Fully Paid,0
867249,Current,0
1578178,Charged Off,1
1797191,Fully Paid,0
892432,Fully Paid,0
331048,Fully Paid,0
553158,Current,0
2203297,Fully Paid,0
70015,Fully Paid,0
906078,Current,0
1875233,Fully Paid,0
1850003,Charged Off,1
1758894,Fully Paid,0
1450651,Current,0
1070506,Fully Paid,0
390044,Fully Paid,0
1193371,Current,0
1504953,Current,0
1999270,Current,0
1593361,Current,0
1245214,Fully Paid,0
965910,Current,0
229824,Charged Off,1
933872,Fully Paid,0
1605683,Current,0
294665,Charged Off,1
1247049,Fully Paid,0
719425,Fully Paid,0
1098015,Current,0
1208071,Fully Paid,0
447425,Current,0
250839,Fully Paid,0
1777931,Fully Paid,0
504573,Current,0
887094,Fully Paid,0
862172,Current,0
433895,Current,0
798918,Current,0
2017765,Current,0
1039779,Current,0
770919,Current,0
2038479,Charged Off,1
1233719,Fully Paid,0
1625329,Fully Paid,0
2184585,Current,0
940750,Current,0
1849491,Fully Paid,0
1145799,Fully Paid,0
73462,Fully Paid,0
1300715,Fully Paid,0
1470208,Current,0
366467,Charged Off,1
933504,Fully Paid,0
1691318,Fully Paid,0
1635164,Charged Off,1
1565164,Current,0
951494,Current,0
290831,Fully Paid,0
516509,Current,0
642887,Current,0
1948376,Fully Paid,0
1826725,Charged Off,1
1106817,Current,0
1647591,Fully Paid,0
1492055,Current,0
1236399,Fully Paid,0
1735741,Current,0
118610,Current,0
421606,Current,0
1271051,Fully Paid,0
2078825,Current,0
2189229,Current,0
35899,Fully Paid,0
724890,Current,0
1291078,Fully Paid,0
2209133,Current,0
2010459,Charged Off,1
1761596,Fully Paid,0
1722212,Fully Paid,0
836686,Current,0
1783706,Fully Paid,0
1526058,Current,0
968760,Current,0
1101707,Fully Paid,0
1579792,Fully Paid,0
724775,Fully Paid,0
2178615,Current,0
2190113,Current,0
2211968,Current,0
1247691,Fully Paid,0
1232767,Fully Paid,0
2146191,Current,0
1706051,Charged Off,1
1756153,Charged Off,1
316822,Fully Paid,0
1984284,Fully Paid,0
528034,Current,0
1316311,Fully Paid,0
13663,Fully Paid,0
988244,Charged Off,1
766195,Current,0
151658,Fully Paid,0
1394190,Current,0
1093830,Charged Off,1
1248786,Fully Paid,0
627274,Current,0
2037000,Fully Paid,0
1747181,Charged Off,1
2211598,Fully Paid,0
941987,Fully Paid,0
1205668,Charged Off,1
2023807,Current,0
1530069,Current,0
1646924,Fully Paid,0
718281,Charged Off,1
1863177,Fully Paid,0
333093,Fully Paid,0
1843153,Charged Off,1
2201793,Current,0
1098729,Fully Paid,0
580191,Current,0
1611338,Current,0
1459523,Current,0
1105979,Current,0
255810,Current,0
1614967,Fully Paid,0
1407341,Current,0
430806,Current,0
1095136,Fully Paid,0
2209278,Fully Paid,0
333029,Fully Paid,0
1285542,Fully Paid,0
1752569,Fully Paid,0
1713005,Fully Paid,0
567574,Current,0
1923907,Charged Off,1
1978725,Fully Paid,0
1521981,Fully Paid,0
1560747,Current,0
1573249,Current,0
495143,Current,0
1640524,Fully Paid,0
1824868,Fully Paid,0
2257614,Charged Off,1
2036514,Current,0
995516,Charged Off,1
664546,Current,0
285169,Fully Paid,0
492491,Current,0
1657503,Fully Paid,0
1518761,Current,0
594753,Current,0
2065816,Current,0
1629062,Fully Paid,0
2189107,Current,0
1545845,Current,0
226031,Fully Paid,0
919294,Current,0
1395467,Current,0
410448,Fully Paid,0
1631326,Fully Paid,0
2084181,Fully Paid,0
103688,Current,0
2051965,Current,0
1748959,Fully Paid,0
868825,Current,0
498408,Current,0
1491225,Current,0
1442736,Current,0
2034632,Fully Paid,0
486032,Late (31-120 days),1
712500,Fully Paid,0
2243864,Current,0
2227932,Fully Paid,0
1032140,Fully Paid,0
2156336,Fully Paid,0
1624563,Fully Paid,0
1939574,Fully Paid,0
919422,Current,0
786976,Current,0
192424,Fully Paid,0
454130,Current,0
1775126,Fully Paid,0
1947651,Charged Off,1
948035,Current,0
1332009,Fully Paid,0
1365951,Current,0
1749984,Fully Paid,0
1222803,Fully Paid,0
121201,Current,0
403441,Charged Off,1
796113,Current,0
250248,Charged Off,1
1088449,Current,0
1398080,Current,0
232839,Fully Paid,0
1769231,Fully Paid,0
1628930,Fully Paid,0
1816107,Fully Paid,0
1336489,Fully Paid,0
1300678,Fully Paid,0
2212242,Charged Off,1
1663613,Current,0
1627738,Charged Off,1
1183198,Charged Off,1
177197,Fully Paid,0
1626353,Fully Paid,0
2202808,Fully Paid,0
361077,Charged Off,1
2242426,Fully Paid,0
977321,Current,0
1972749,Fully Paid,0
646979,Current,0
2211815,Charged Off,1
1684795,Fully Paid,0
484426,Current,0
41272,Fully Paid,0
1113248,Charged Off,1
62371,Fully Paid,0
709736,Charged Off,1
486009,Current,0
394079,Fully Paid,0
302320,Current,0
2153855,Fully Paid,0
280995,Fully Paid,0
840891,Current,0
1405839,Current,0
1735561,Fully Paid,0
2255910,Fully Paid,0
1769226,Fully Paid,0
679479,Current,0
499973,Fully Paid,0
400797,Fully Paid,0
1845848,Fully Paid,0
2032876,Charged Off,1
464899,Current,0
1001118,Fully Paid,0
1365891,Current,0
322376,Fully Paid,0
2123024,Current,0
136061,Current,0
1865103,Fully Paid,0
713217,Current,0
132625,Fully Paid,0
582783,Current,0
1994734,Fully Paid,0
1403068,Current,0
1014073,Fully Paid,0
1448908,Current,0
2248982,Current,0
399567,Fully Paid,0
1128913,Charged Off,1
1983451,Fully Paid,0
2124681,Current,0
1679102,Fully Paid,0
1921454,Fully Paid,0
1029968,Fully Paid,0
635758,Current,0
994450,Current,0
1181054,Fully Paid,0
876919,Current,0
947943,Current,0
491235,Fully Paid,0
951104,Fully Paid,0
1869827,Fully Paid,0
1863233,Fully Paid,0
877661,Current,0
1171118,Fully Paid,0
260307,Fully Paid,0
1805920,Charged Off,1
1560846,Current,0
25157,Fully Paid,0
2224590,Fully Paid,0
1168882,Fully Paid,0
1097619,Charged Off,1
88855,Charged Off,1
143445,Fully Paid,0
1116577,Fully Paid,0
1999465,Fully Paid,0
2008925,Current,0
2174922,Current,0
1815314,Charged Off,1
1002296,Fully Paid,0
1792030,Fully Paid,0
612644,Current,0
1210933,Fully Paid,0
975878,Charged Off,1
2130102,Fully Paid,0
2185608,Fully Paid,0
706116,Current,0
2073736,Current,0
727756,Fully Paid,0
2017920,Current,0
233228,Fully Paid,0
842726,Current,0
1461571,Current,0
1963809,Current,0
426355,Current,0
2143869,Fully Paid,0
1404230,Current,0
2050280,Current,0
1518835,Charged Off,1
73276,Fully Paid,0
2026022,Current,0
1737971,Charged Off,1
873213,Current,0
1701163,In Grace Period,0
734558,Fully Paid,0
1859296,Fully Paid,0
209495,Fully Paid,0
1382218,Current,0
968640,Fully Paid,0
170449,Charged Off,1
639607,Fully Paid,0
1904219,Fully Paid,0
1490593,Fully Paid,0
753327,Current,0
1786077,Fully Paid,0
539746,Fully Paid,0
