loan_id,customer_id,loan_amnt,term,int_rate,installment,grade,sub_grade,purpose,issue_d
1771644,226028,6000.0, 36 months,14.3,205.95,C,C1,debt_consolidation,2013-11-01
267207,123347,28000.0, 36 months,7.26,867.9,A,A4,credit_card,2015-06-01
395773,403483,3600.0, 36 months,15.59,125.84,D,D1,major_purchase,2015-02-01
787894,67858,16000.0, 60 months,16.14,390.29,C,C4,credit_card,2018-09-01
1856980,506809,9125.0, 36 months,21.98,348.4,E,E4,other,2013-04-01
1361381,314041,10000.0, 36 months,14.47,344.07,C,C2,small_business,2018-12-01
2146177,400707,20000.0, 36 months,12.62,670.23,C,C1,debt_consolidation,2017-10-01
2157185,112558,24000.0, 60 months,19.99,635.72,D,D4,medical,2016-12-01
1176,325899,4000.0, 36 months,7.91,125.18,A,A5,debt_consolidation,2015-12-01
141551,453644,15200.0, 60 months,19.99,402.63,E,E4,credit_card,2015-09-01
1717889,171169,5000.0, 36 months,13.99,170.87,C,C3,debt_consolidation,2017-02-01
786468,259848,10000.0, 36 months,13.56,339.65,C,C1,debt_consolidation,2018-09-01
1010996,510333,17500.0, 36 months,13.67,595.31,C,C3,debt_consolidation,2016-03-01
356950,314340,10000.0, 36 months,16.55,354.3,D,D2,debt_consolidation,2015-03-01
1925815,464885,12000.0, 36 months,14.65,413.94,C,C2,credit_card,2012-05-01
984552,235576,35000.0, 36 months,16.29,1235.52,D,D1,debt_consolidation,2016-03-01
227433,605457,9475.0, 36 months,17.86,341.88,D,D5,debt_consolidation,2015-07-01
325211,558886,25000.0, 60 months,21.67,685.8,E,E5,debt_consolidation,2015-04-01
229040,341921,15000.0, 60 months,13.33,343.84,C,C3,home_improvement,2015-07-01
1231457,558886,16000.0, 60 months,14.49,376.37,C,C4,debt_consolidation,2014-07-01
358857,158564,6350.0, 36 months,20.49,237.58,E,E4,credit_card,2015-03-01
209120,512903,15000.0, 60 months,14.65,354.1,C,C5,debt_consolidation,2015-07-01
1467097,260203,6000.0, 36 months,11.06,196.61,B,B3,debt_consolidation,2018-10-01
520110,575904,25000.0, 36 months,5.32,752.87,A,A1,house,2018-01-01
1144467,1483,14125.0, 36 months,13.66,480.43,C,C3,credit_card,2014-11-01
1549653,196058,16500.0, 60 months,21.85,454.31,D,D5,debt_consolidation,2018-05-01
2242218,34229,18000.0, 60 months,12.74,407.17,C,C1,credit_card,2016-10-01
1155587,440925,10000.0, 36 months,10.99,327.34,B,B3,debt_consolidation,2014-10-01
1227416,63160,16800.0, 36 months,6.03,511.32,A,A1,debt_consolidation,2014-07-01
710373,195092,4500.0, 36 months,26.14,181.65,F,F4,debt_consolidation,2016-04-01
1201935,114662,4000.0, 36 months,11.67,132.23,B,B4,credit_card,2014-08-01
1114930,390870,12000.0, 60 months,11.48,263.8,B,B5,debt_consolidation,2016-01-01
361685,438174,12000.0, 36 months,9.99,387.15,B,B3,debt_consolidation,2015-03-01
373844,575428,30000.0, 36 months,13.99,1025.19,C,C4,credit_card,2015-02-01
330497,656992,8000.0, 36 months,13.33,270.83,C,C3,debt_consolidation,2015-04-01
1064853,431059,22550.0, 36 months,13.67,767.1,C,C3,debt_consolidation,2016-02-01
367613,375243,5000.0, 36 months,12.29,166.77,C,C1,debt_consolidation,2015-02-01
610393,480353,5000.0, 36 months,5.32,150.58,A,A1,debt_consolidation,2017-08-01
577082,386983,13000.0, 36 months,20.0,483.13,D,D4,credit_card,2017-08-01
1708481,672806,35000.0, 36 months,25.49,1400.69,E,E4,debt_consolidation,2017-02-01
1812146,203166,5325.0, 36 months,15.22,185.17,C,C3,debt_consolidation,2013-08-01
1323711,428937,17750.0, 60 months,19.99,470.17,E,E1,debt_consolidation,2014-02-01
740542,219991,10075.0, 36 months,16.29,355.66,D,D1,debt_consolidation,2016-04-01
214548,315109,6000.0, 36 months,12.69,201.27,C,C2,debt_consolidation,2015-07-01
134768,450996,12000.0, 60 months,19.99,317.86,E,E4,credit_card,2015-09-01
791121,399611,15000.0, 36 months,18.94,549.39,D,D2,credit_card,2018-08-01
1233059,544627,20000.0, 60 months,15.61,482.23,D,D1,debt_consolidation,2014-07-01
1087212,51819,25000.0, 36 months,5.32,752.87,A,A1,other,2016-01-01
682906,359328,8750.0, 36 months,14.46,301.02,C,C4,debt_consolidation,2016-06-01
1109090,95831,35000.0, 36 months,9.8,1126.07,B,B3,debt_consolidation,2016-01-01
1714192,359214,5000.0, 36 months,10.49,162.49,B,B2,debt_consolidation,2017-02-01
258738,399704,20000.0, 60 months,10.99,434.75,B,B4,credit_card,2015-06-01
678736,433222,6025.0, 36 months,9.75,193.71,B,B3,debt_consolidation,2016-06-01
48050,648939,5000.0, 36 months,8.18,157.1,B,B1,other,2015-11-01
15143,480469,24000.0, 60 months,11.99,533.75,C,C1,debt_consolidation,2015-12-01
430984,187888,1400.0, 36 months,18.45,50.93,D,D2,other,2018-03-01
798587,217162,10000.0, 36 months,16.91,356.08,C,C5,other,2018-08-01
1204535,544821,27975.0, 36 months,10.99,915.74,B,B3,credit_card,2014-08-01
1985961,545717,30575.0, 36 months,24.99,1215.5,E,E4,debt_consolidation,2016-08-01
749161,395783,15825.0, 36 months,25.88,636.59,F,F4,debt_consolidation,2016-04-01
80365,270890,15000.0, 36 months,9.99,483.94,B,B3,home_improvement,2015-11-01
1800531,592098,24000.0, 60 months,24.08,691.55,F,F2,debt_consolidation,2013-09-01
1295282,288299,10000.0, 36 months,19.99,371.59,E,E1,debt_consolidation,2014-04-01
942156,271744,6000.0, 36 months,11.49,197.83,B,B5,credit_card,2017-05-01
1199265,625216,15000.0, 36 months,22.15,574.03,E,E5,debt_consolidation,2014-09-01
910429,240670,9600.0, 36 months,9.93,309.45,B,B2,debt_consolidation,2017-06-01
313256,89839,23500.0, 60 months,9.17,489.77,B,B2,debt_consolidation,2015-04-01
1209596,402906,4825.0, 36 months,8.39,152.07,A,A5,credit_card,2014-08-01
1394738,2975,10000.0, 36 months,7.56,311.34,A,A3,credit_card,2018-11-01
1117893,316237,1500.0, 36 months,15.59,52.44,D,D1,renewable_energy,2014-12-01
496780,233432,19200.0, 60 months,9.93,407.29,B,B2,debt_consolidation,2018-01-01
1029996,420294,12000.0, 36 months,15.31,417.81,C,C5,credit_card,2016-03-01
1145620,351145,15000.0, 60 months,14.99,356.78,C,C5,debt_consolidation,2014-11-01
565924,530187,12000.0, 36 months,11.99,398.52,B,B5,credit_card,2017-09-01
1993185,628455,22800.0, 60 months,14.49,536.33,C,C4,debt_consolidation,2016-08-01
559284,651260,16000.0, 60 months,26.3,481.9,E,E5,debt_consolidation,2017-09-01
421091,239270,10000.0, 36 months,11.99,332.1,B,B5,debt_consolidation,2015-01-01
1142131,52270,8000.0, 36 months,11.99,265.68,B,B5,major_purchase,2014-11-01
2065668,565554,16000.0, 60 months,10.42,343.27,B,B3,credit_card,2017-12-01
2135149,604617,4800.0, 36 months,13.59,163.1,C,C2,debt_consolidation,2017-10-01
1350206,547400,15000.0, 36 months,9.67,481.69,B,B1,debt_consolidation,2014-01-01
133507,2703,20000.0, 36 months,9.99,645.25,B,B3,debt_consolidation,2015-10-01
306360,564730,15875.0, 36 months,18.25,575.92,E,E1,debt_consolidation,2015-05-01
808807,654372,20000.0, 60 months,11.55,440.36,B,B4,debt_consolidation,2018-08-01
2094366,68082,27000.0, 60 months,21.45,737.3,D,D5,debt_consolidation,2017-11-01
495801,86920,25000.0, 36 months,6.08,761.46,A,A2,credit_card,2018-01-01
284812,166865,20000.0, 36 months,13.33,677.07,C,C3,debt_consolidation,2015-05-01
1270160,417010,9175.0, 36 months,12.49,306.9,B,B5,debt_consolidation,2014-05-01
976937,89537,30000.0, 60 months,10.49,644.67,B,B2,debt_consolidation,2017-04-01
503045,68080,14000.0, 60 months,15.05,333.43,C,C4,debt_consolidation,2018-01-01
799879,253319,15000.0, 60 months,17.97,380.66,D,D1,debt_consolidation,2018-08-01
808596,486741,23000.0, 36 months,11.06,753.65,B,B3,home_improvement,2018-08-01
323800,280386,18000.0, 60 months,20.49,481.82,E,E4,debt_consolidation,2015-04-01
735005,41972,7500.0, 36 months,6.49,229.84,A,A2,credit_card,2016-04-01
1663333,50809,16000.0, 36 months,6.99,493.97,A,A2,credit_card,2017-03-01
282718,477632,4400.0, 36 months,9.17,140.27,B,B2,debt_consolidation,2015-05-01
628359,522124,14400.0, 60 months,30.89,473.8,G,G3,debt_consolidation,2017-07-01
535465,359187,20000.0, 60 months,30.79,656.81,G,G1,debt_consolidation,2017-09-01
999036,403668,6000.0, 36 months,9.75,192.9,B,B3,debt_consolidation,2016-03-01
1763230,392448,15000.0, 60 months,16.2,366.37,C,C4,credit_card,2013-12-01
1070988,270678,12000.0, 36 months,12.99,404.27,C,C2,medical,2016-02-01
413439,685751,10000.0, 36 months,8.19,314.25,A,A5,debt_consolidation,2015-01-01
1432739,674249,15000.0, 36 months,6.67,460.9,A,A2,credit_card,2018-11-01
196847,651978,7200.0, 36 months,11.53,237.53,B,B5,other,2015-07-01
1877887,382401,20000.0, 36 months,18.49,727.98,D,D2,debt_consolidation,2013-02-01
651917,442560,18000.0, 36 months,19.99,668.86,D,D4,house,2016-06-01
1983171,57384,10000.0, 36 months,15.59,349.55,C,C5,medical,2016-08-01
605304,608647,3200.0, 36 months,7.97,100.24,A,A5,credit_card,2017-08-01
1510635,515103,7200.0, 36 months,14.03,246.19,C,C2,debt_consolidation,2018-06-01
482183,559150,40000.0, 36 months,9.93,1289.38,B,B2,debt_consolidation,2018-02-01
708581,400160,20000.0, 60 months,25.11,588.32,F,F1,credit_card,2016-05-01
971820,507226,17500.0, 60 months,10.49,376.06,B,B2,debt_consolidation,2017-04-01
38241,545613,10000.0, 36 months,5.32,301.15,A,A1,major_purchase,2015-12-01
1182650,33835,30000.0, 36 months,7.69,935.81,A,A4,debt_consolidation,2014-10-01
1261222,534663,29375.0, 60 months,13.98,683.21,C,C3,debt_consolidation,2014-06-01
1463536,627612,40000.0, 60 months,12.73,904.61,B,B5,credit_card,2018-10-01
341409,281000,8000.0, 36 months,9.99,258.1,B,B3,credit_card,2015-03-01
387538,156572,8000.0, 36 months,15.99,281.22,D,D2,debt_consolidation,2015-01-01
1725250,545351,15900.0, 36 months,13.49,539.5,C,C2,credit_card,2017-01-01
847561,145813,40000.0, 36 months,10.47,1299.54,B,B2,credit_card,2018-07-01
2108895,400517,10000.0, 36 months,9.93,322.35,B,B2,credit_card,2017-11-01
960645,575639,5000.0, 36 months,12.74,167.85,C,C1,debt_consolidation,2017-04-01
294202,441765,4200.0, 36 months,17.57,150.94,D,D4,medical,2015-05-01
453668,84142,40000.0, 36 months,9.93,1289.38,B,B2,major_purchase,2018-03-01
279033,603238,12000.0, 36 months,16.99,427.78,D,D3,debt_consolidation,2015-05-01
1935504,440036,12000.0, 36 months,12.42,400.99,B,B4,credit_card,2012-02-01
1438163,673028,11500.0, 36 months,6.11,350.43,A,A1,credit_card,2018-10-01
1409918,358261,14000.0, 36 months,8.19,439.94,A,A4,credit_card,2018-11-01
2038191,115030,35000.0, 60 months,13.99,814.21,C,C3,debt_consolidation,2016-07-01
1638213,134599,4000.0, 36 months,11.49,131.89,B,B4,vacation,2010-08-01
2030874,481770,20000.0, 60 months,12.79,452.92,C,C1,credit_card,2016-07-01
183343,71928,12000.0, 60 months,12.29,268.7,C,C1,debt_consolidation,2015-08-01
1889088,169674,20000.0, 36 months,7.62,623.23,A,A3,debt_consolidation,2012-12-01
44963,198441,28000.0, 36 months,7.26,867.9,A,A4,debt_consolidation,2015-11-01
1363297,686994,35000.0, 60 months,14.47,822.95,C,C2,credit_card,2018-12-01
1471520,315775,16000.0, 60 months,6.11,310.15,A,A1,credit_card,2018-10-01
174578,313876,7875.0, 36 months,14.65,271.65,C,C5,other,2015-08-01
451089,211176,14050.0, 36 months,11.98,466.53,B,B5,debt_consolidation,2018-03-01
2142077,127884,36000.0, 36 months,9.44,1152.18,B,B1,home_improvement,2017-10-01
772254,399789,14000.0, 36 months,13.56,475.51,C,C1,small_business,2018-09-01
41724,374656,8800.0, 36 months,17.86,317.53,D,D5,small_business,2015-12-01
594081,472949,20000.0, 36 months,7.07,618.19,A,A2,debt_consolidation,2017-08-01
2212823,2165,12725.0, 36 months,11.49,419.56,B,B5,credit_card,2016-11-01
165365,574870,31500.0, 60 months,24.99,924.39,F,F4,debt_consolidation,2015-09-01
192221,623236,6000.0, 36 months,7.26,185.98,A,A4,credit_card,2015-08-01
2113667,273521,10000.0, 60 months,12.62,225.6,C,C1,home_improvement,2017-11-01
1197760,478931,16000.0, 60 months,11.67,353.25,B,B4,credit_card,2014-09-01
996924,659747,9200.0, 36 months,8.39,289.96,B,B1,debt_consolidation,2016-03-01
649497,442090,5000.0, 36 months,12.62,167.56,C,C1,credit_card,2017-07-01
863918,437148,8000.0, 36 months,8.46,252.4,A,A5,debt_consolidation,2018-07-01
424718,8094,16800.0, 60 months,20.39,448.76,D,D4,credit_card,2018-03-01
90754,100061,20600.0, 36 months,9.99,664.61,B,B3,debt_consolidation,2015-10-01
457587,27916,25000.0, 60 months,14.08,582.75,C,C3,credit_card,2018-03-01
242259,442624,10875.0, 36 months,13.33,368.16,C,C3,debt_consolidation,2015-06-01
1164828,149700,32000.0, 36 months,7.69,998.2,A,A4,debt_consolidation,2014-10-01
367034,98682,6225.0, 36 months,15.61,217.66,D,D1,debt_consolidation,2015-02-01
786985,21206,7600.0, 36 months,7.21,235.4,A,A3,debt_consolidation,2018-09-01
1872028,399709,7000.0, 36 months,11.14,229.64,B,B2,debt_consolidation,2013-02-01
2095640,4221,5000.0, 36 months,18.06,180.92,D,D2,home_improvement,2017-11-01
600951,409252,20000.0, 36 months,14.08,684.33,C,C3,home_improvement,2017-08-01
1104484,586573,5000.0, 36 months,9.17,159.4,B,B2,other,2016-01-01
417870,472910,7200.0, 36 months,11.44,237.23,B,B4,other,2015-01-01
1105447,440084,5000.0, 36 months,8.49,157.82,B,B1,debt_consolidation,2016-01-01
1848461,442014,19700.0, 60 months,21.0,532.96,E,E2,debt_consolidation,2013-05-01
319912,94793,28000.0, 36 months,6.92,863.54,A,A4,debt_consolidation,2015-04-01
1168873,535125,8325.0, 36 months,20.2,310.24,E,E3,debt_consolidation,2014-10-01
2124402,313575,18000.0, 60 months,12.62,406.07,C,C1,debt_consolidation,2017-10-01
1654000,316659,6000.0, 36 months,13.3,203.04,D,D4,debt_consolidation,2008-01-01
1192915,357326,10500.0, 60 months,11.67,231.82,B,B4,debt_consolidation,2014-09-01
601646,481287,14000.0, 36 months,19.03,513.4,D,D3,debt_consolidation,2017-08-01
1319755,501243,10000.0, 36 months,9.67,321.13,B,B1,debt_consolidation,2014-03-01
486458,358082,10000.0, 36 months,10.91,326.97,B,B4,debt_consolidation,2018-02-01
702950,117133,24000.0, 60 months,8.39,491.13,B,B1,debt_consolidation,2016-05-01
311227,197180,7150.0, 36 months,15.61,250.0,D,D1,debt_consolidation,2015-04-01
12955,360437,2800.0, 36 months,13.67,95.25,C,C4,debt_consolidation,2015-12-01
1902193,440984,10000.0, 36 months,18.49,363.99,D,D2,credit_card,2012-10-01
421223,411424,1000.0, 36 months,17.47,35.89,D,D1,credit_card,2018-03-01
919139,207827,9775.0, 36 months,13.59,332.15,C,C2,debt_consolidation,2017-05-01
1164283,605249,8000.0, 36 months,11.67,264.46,B,B4,credit_card,2014-10-01
2227599,676473,15000.0, 36 months,13.99,512.6,C,C3,debt_consolidation,2016-10-01
215743,358238,5400.0, 36 months,21.99,206.21,F,F1,debt_consolidation,2015-07-01
1761800,545776,26000.0, 60 months,16.2,635.04,C,C4,credit_card,2013-12-01
1647108,236686,5000.0, 36 months,7.74,156.1,A,A3,debt_consolidation,2009-09-01
1262945,339958,8000.0, 36 months,13.35,270.91,C,C2,debt_consolidation,2014-06-01
902631,111961,16000.0, 36 months,7.07,494.55,A,A2,home_improvement,2017-06-01
2235697,167722,8000.0, 36 months,11.44,263.58,B,B4,debt_consolidation,2016-10-01
1434074,112493,20000.0, 36 months,8.46,630.99,A,A5,credit_card,2018-11-01
437028,86636,3000.0, 36 months,11.98,99.62,B,B5,debt_consolidation,2018-03-01
1709886,434946,20000.0, 36 months,12.74,671.38,C,C1,debt_consolidation,2017-02-01
1944794,500870,21000.0, 60 months,15.59,506.12,C,C5,debt_consolidation,2016-09-01
1749493,480864,5000.0, 36 months,10.49,162.49,B,B2,home_improvement,2017-01-01
198530,547110,20000.0, 36 months,7.26,619.93,A,A4,credit_card,2015-07-01
587781,540240,5900.0, 36 months,29.69,249.47,F,F2,debt_consolidation,2017-08-01
1371469,175272,2000.0, 36 months,6.46,61.27,A,A1,debt_consolidation,2018-12-01
630935,584915,7000.0, 36 months,9.93,225.65,B,B2,credit_card,2017-07-01
152863,559711,11000.0, 36 months,12.29,366.89,C,C1,debt_consolidation,2015-08-01
1237495,214455,35000.0, 36 months,14.99,1213.12,C,C5,credit_card,2014-07-01
1120495,194808,1500.0, 36 months,14.99,52.0,C,C5,medical,2014-12-01
2104729,547802,23000.0, 36 months,7.97,720.42,A,A5,debt_consolidation,2017-11-01
962872,443420,8000.0, 36 months,15.99,281.22,C,C5,debt_consolidation,2017-04-01
670955,353959,10000.0, 36 months,7.89,312.86,A,A5,credit_card,2016-06-01
156418,481687,25000.0, 60 months,16.99,621.18,D,D3,debt_consolidation,2015-08-01
1742997,627711,15500.0, 36 months,7.49,482.08,A,A4,debt_consolidation,2017-01-01
1446016,328843,17475.0, 60 months,16.91,433.46,C,C5,debt_consolidation,2018-10-01
563058,95631,12000.0, 60 months,12.62,270.71,C,C1,major_purchase,2017-09-01
396503,34305,24000.0, 60 months,12.39,538.61,C,C1,debt_consolidation,2015-01-01
120682,421406,12000.0, 36 months,6.24,366.37,A,A2,credit_card,2015-10-01
98553,69928,5600.0, 36 months,8.18,175.95,B,B1,other,2015-10-01
1343994,651287,10000.0, 36 months,13.98,341.68,C,C1,debt_consolidation,2014-01-01
2163125,442135,21000.0, 60 months,18.99,544.64,D,D3,debt_consolidation,2016-12-01
1357124,416443,15000.0, 36 months,6.46,459.47,A,A1,credit_card,2018-12-01
791628,477692,10000.0, 36 months,10.47,324.89,B,B2,debt_consolidation,2018-08-01
1058965,85076,31000.0, 36 months,9.16,988.11,B,B2,debt_consolidation,2016-02-01
1914038,577142,3500.0, 36 months,10.16,113.2,B,B1,credit_card,2012-08-01
1084163,633586,8000.0, 36 months,11.48,263.74,B,B5,debt_consolidation,2016-02-01
2255550,684600,7100.0, 36 months,13.49,240.91,C,C2,debt_consolidation,2016-10-01
212175,1479,35000.0, 36 months,12.69,1174.07,C,C2,debt_consolidation,2015-07-01
96478,356454,5000.0, 36 months,9.99,161.32,B,B3,house,2015-10-01
2252990,399765,4200.0, 36 months,10.99,137.49,B,B4,credit_card,2016-10-01
430381,484984,30000.0, 36 months,21.85,1143.39,D,D5,small_business,2018-03-01
989924,631870,8000.0, 36 months,12.99,269.52,C,C2,home_improvement,2016-03-01
1353648,544935,15000.0, 60 months,11.8,332.16,B,B4,debt_consolidation,2018-12-01
495798,385221,5000.0, 36 months,20.0,185.82,D,D4,debt_consolidation,2018-01-01
1169805,59597,20000.0, 60 months,12.49,449.86,B,B5,debt_consolidation,2014-10-01
497406,644376,30000.0, 36 months,17.09,1070.93,D,D1,debt_consolidation,2018-01-01
760666,544877,10000.0, 36 months,14.47,344.07,C,C2,debt_consolidation,2018-09-01
1322688,464055,7000.0, 36 months,12.49,234.15,B,B4,credit_card,2014-02-01
579995,303129,10000.0, 36 months,12.62,335.12,C,C1,debt_consolidation,2017-08-01
842185,480367,16000.0, 36 months,16.91,569.73,C,C5,debt_consolidation,2018-07-01
2004718,317594,7200.0, 36 months,18.99,263.89,D,D3,credit_card,2016-07-01
923884,497807,12000.0, 60 months,19.03,311.49,D,D3,debt_consolidation,2017-05-01
1524603,123959,20000.0, 36 months,10.56,650.62,B,B3,other,2018-05-01
2011328,217455,10000.0, 36 months,9.49,320.29,B,B2,credit_card,2016-07-01
1446457,246629,11000.0, 36 months,11.55,363.0,B,B4,credit_card,2018-10-01
1352025,556402,29000.0, 36 months,8.9,920.85,A,A5,credit_card,2014-01-01
511124,262939,8925.0, 36 months,13.59,303.27,C,C2,credit_card,2018-01-01
259225,440107,12150.0, 36 months,17.86,438.4,D,D5,major_purchase,2015-06-01
407941,443019,20000.0, 60 months,11.99,444.79,B,B5,debt_consolidation,2015-01-01
1368934,23937,25000.0, 36 months,7.56,778.35,A,A3,debt_consolidation,2018-12-01
852674,674763,13000.0, 60 months,12.73,294.0,B,B5,credit_card,2018-07-01
1398113,400277,30000.0, 36 months,15.02,1040.26,C,C3,credit_card,2018-11-01
883392,450690,11000.0, 60 months,15.05,261.98,C,C4,debt_consolidation,2017-06-01
2255041,644569,15000.0, 36 months,5.32,451.73,A,A1,credit_card,2016-10-01
1741929,332887,10000.0, 36 months,17.99,361.48,D,D2,debt_consolidation,2017-01-01
1829250,265000,10000.0, 36 months,12.35,333.82,B,B4,debt_consolidation,2013-07-01
1478430,358021,13600.0, 36 months,16.91,484.27,C,C5,debt_consolidation,2018-10-01
1401945,656991,3000.0, 36 months,10.72,97.82,B,B2,debt_consolidation,2018-11-01
457852,1469,26250.0, 36 months,7.96,822.1,A,A5,credit_card,2018-03-01
1109766,339601,9600.0, 36 months,12.88,322.91,C,C2,debt_consolidation,2016-01-01
1582195,167409,5000.0, 36 months,7.96,156.59,A,A5,house,2018-04-01
2016220,96361,28000.0, 36 months,16.99,998.14,D,D1,debt_consolidation,2016-07-01
2136651,179060,40000.0, 36 months,14.08,1368.66,C,C3,debt_consolidation,2017-10-01
1005647,290641,6000.0, 36 months,9.16,191.25,B,B2,debt_consolidation,2016-03-01
490192,360438,11000.0, 36 months,12.62,368.63,C,C1,debt_consolidation,2018-02-01
640084,422598,2400.0, 36 months,10.91,78.48,B,B4,debt_consolidation,2017-07-01
1572681,384760,6000.0, 36 months,5.31,180.67,A,A1,credit_card,2018-04-01
1383266,16128,10000.0, 60 months,17.97,253.78,D,D1,debt_consolidation,2018-12-01
2018840,278175,7000.0, 36 months,10.99,229.14,B,B4,debt_consolidation,2016-07-01
