customer_id,emp_length,home_ownership,annual_inc,verification_status,addr_state
234202,1 year,RENT,30000.0,Source Verified,WA
193916,,RENT,24888.0,Verified,CT
340935,5 years,OWN,43000.0,Verified,GA
415482,4 years,RENT,51840.0,Source Verified,FL
7614,2 years,MORTGAGE,101000.0,Source Verified,MO
557375,8 years,MORTGAGE,72000.0,Source Verified,DC
158558,3 years,MORTGAGE,20000.0,Not Verified,CA
673277,10+ years,OWN,95000.0,Not Verified,GA
33726,9 years,MORTGAGE,110000.0,Not Verified,GA
675461,10+ years,OWN,95000.0,Source Verified,UT
38652,10+ years,OWN,111530.0,Source Verified,MI
130148,6 years,MORTGAGE,166737.0,Source Verified,NJ
6080,10+ years,MORTGAGE,100500.0,Not Verified,GA
419544,6 years,RENT,52000.0,Not Verified,UT
172449,6 years,OWN,21600.0,Verified,MN
364563,< 1 year,RENT,45700.0,Not Verified,TX
410104,,OWN,51000.0,Verified,MA
683015,4 years,OWN,97000.0,Not Verified,NY
85040,,OWN,13356.0,Verified,MI
178519,2 years,RENT,22500.0,Verified,MI
209332,9 years,RENT,26880.0,Verified,AZ
16275,6 years,OWN,104000.0,Source Verified,GA
507880,,RENT,64000.0,Not Verified,NY
537900,3 years,RENT,68640.0,Not Verified,AZ
4443,4 years,MORTGAGE,100000.0,Not Verified,TN
165933,10+ years,MORTGAGE,206000.0,Verified,OK
421258,< 1 year,MORTGAGE,52355.0,Verified,NV
146733,3 years,RENT,184000.0,Source Verified,HI
468729,10+ years,OWN,58476.0,Source Verified,NC
245424,< 1 year,RENT,31800.0,Source Verified,TX
610157,2 years,MORTGAGE,81000.0,Source Verified,VA
379138,10+ years,OWN,47500.0,Not Verified,KY
147467,5 years,MORTGAGE,185000.0,Not Verified,CA
655801,10+ years,MORTGAGE,90449.0,Source Verified,MD
596127,4 years,OWN,78600.0,Source Verified,AK
66210,3 years,RENT,124000.0,Source Verified,FL
292982,1 year,RENT,37440.0,Source Verified,OR
256426,6 years,MORTGAGE,33000.0,Source Verified,NJ
517354,10+ years,RENT,65210.0,Source Verified,CA
45669,2 years,MORTGAGE,115000.0,Source Verified,AZ
303680,,RENT,38576.88,Verified,PA
434089,< 1 year,RENT,54000.0,Verified,NV
193174,1 year,MORTGAGE,246000.0,Not Verified,CT
443016,7 years,MORTGAGE,55000.0,Source Verified,PA
386025,10+ years,OWN,48000.0,Source Verified,WV
581255,7 years,RENT,75805.6,Not Verified,MA
482365,< 1 year,OWN,60030.0,Source Verified,NY
19610,10+ years,OWN,105000.0,Not Verified,KY
666716,9 years,MORTGAGE,93000.0,Verified,SC
224887,,RENT,29000.0,Source Verified,KY
43591,6 years,RENT,114000.0,Source Verified,CA
191250,,MORTGAGE,24120.0,Verified,GA
485236,5 years,MORTGAGE,60816.0,Source Verified,CA
88928,10+ years,RENT,135225.0,Source Verified,CA
569643,9 years,RENT,74000.0,Source Verified,DC
600767,7 years,MORTGAGE,79715.0,Verified,CT
147526,10+ years,MORTGAGE,185000.0,Verified,CO
152382,6 years,MORTGAGE,190000.0,Source Verified,LA
637007,10+ years,MORTGAGE,86500.0,Verified,VA
99308,7 years,MORTGAGE,142000.0,Not Verified,WA
41222,< 1 year,OWN,112600.0,Source Verified,AZ
455368,10+ years,RENT,56732.71,Source Verified,CA
617838,3 years,MORTGAGE,82878.0,Verified,WA
315856,2 years,RENT,40000.0,Source Verified,NH
23604,8 years,MORTGAGE,106000.0,Not Verified,NV
69112,5 years,RENT,125000.0,Source Verified,MD
423961,5 years,MORTGAGE,52800.0,Source Verified,FL
502121,8 years,RENT,63000.0,Verified,TN
178835,1 year,MORTGAGE,225000.0,Verified,CO
251657,8 years,OWN,324300.0,Source Verified,GA
31355,10+ years,MORTGAGE,109000.0,Verified,OK
85190,2 years,MORTGAGE,133900.0,Verified,NC
213815,1 year,RENT,27456.0,Not Verified,OH
200818,5 years,RENT,254000.0,Source Verified,IL
340836,6 years,MORTGAGE,43000.0,Source Verified,FL
398113,2 years,RENT,49863.0,Verified,TX
336204,,MORTGAGE,42300.0,Not Verified,WA
427557,7 years,MORTGAGE,53000.0,Verified,VA
138087,8 years,MORTGAGE,175000.0,Not Verified,KY
291122,6 years,MORTGAGE,370588.36,Source Verified,MD
688456,10+ years,MORTGAGE,98447.0,Verified,CA
337735,1 year,RENT,42500.0,Source Verified,PA
35113,9 years,RENT,110000.0,Source Verified,NM
129321,10+ years,MORTGAGE,165000.0,Not Verified,WI
633503,10+ years,MORTGAGE,86000.0,Verified,AZ
332229,1 year,MORTGAGE,42000.0,Verified,MA
384618,7 years,OWN,48000.0,Not Verified,NM
340459,9 years,MORTGAGE,43000.0,Verified,AZ
269300,4 years,RENT,34847.0,Not Verified,CA
134338,9 years,OWN,170000.0,Not Verified,NY
339555,3 years,OWN,42816.0,Not Verified,CA
607396,10+ years,MORTGAGE,80500.0,Not Verified,IL
451146,2 years,RENT,56000.0,Source Verified,SC
277823,2 years,OWN,35581.08,Source Verified,SC
268493,,MORTGAGE,34647.0,Source Verified,AZ
332234,10+ years,MORTGAGE,42000.0,Not Verified,MA
274496,4 years,MORTGAGE,350000.0,Source Verified,MN
132577,3 years,RENT,17000.0,Verified,FL
451170,6 years,RENT,56000.0,Source Verified,SC
382412,3 years,MORTGAGE,48000.0,Source Verified,AZ
597974,10+ years,MORTGAGE,79000.0,Verified,MN
439097,10+ years,RENT,54888.0,Source Verified,CA
35016,6 years,MORTGAGE,110000.0,Verified,NJ
345380,10+ years,OWN,43420.0,Not Verified,GA
658684,10+ years,RENT,91176.0,Verified,TX
674140,1 year,RENT,95000.0,Source Verified,MO
68963,8 years,MORTGAGE,125000.0,Verified,LA
205819,2 years,MORTGAGE,260000.0,Source Verified,OH
545960,8 years,OWN,70000.0,Not Verified,KY
314375,7 years,RENT,40000.0,Not Verified,IL
397546,,RENT,49750.0,Not Verified,MI
645205,2 years,RENT,88320.0,Verified,FL
254659,3 years,OWN,32973.0,Verified,TN
358524,8 years,RENT,45000.0,Verified,NC
237272,3 years,OWN,30500.0,Source Verified,MS
287709,< 1 year,RENT,36900.0,Source Verified,OH
310068,1 year,MORTGAGE,39500.0,Source Verified,MO
241796,10+ years,RENT,311000.0,Source Verified,NY
608406,10+ years,MORTGAGE,80922.0,Not Verified,NY
213722,5 years,MORTGAGE,27411.91,Source Verified,FL
323162,1 year,RENT,41000.0,Not Verified,CA
6549,4 years,RENT,100786.0,Not Verified,IL
278812,6 years,MORTGAGE,35817.0,Verified,TX
376818,10+ years,OWN,47000.0,Source Verified,WI
562079,2 years,RENT,72500.0,Verified,MD
640787,10+ years,MORTGAGE,87444.0,Verified,CA
188866,6 years,RENT,24000.0,Source Verified,NC
645820,5 years,MORTGAGE,88500.0,Verified,OH
284689,10+ years,RENT,36400.0,Verified,KY
230902,< 1 year,RENT,30000.0,Source Verified,DE
202472,,RENT,258000.0,Verified,FL
223585,,OWN,28800.0,Source Verified,UT
223329,< 1 year,OWN,28800.0,Source Verified,NH
543887,6 years,RENT,69900.0,Source Verified,CA
103189,5 years,OWN,145000.0,Verified,MA
582313,8 years,MORTGAGE,76000.0,Verified,IL
279329,,RENT,3600.0,Not Verified,IL
146699,6 years,MORTGAGE,184000.0,Not Verified,DC
673794,4 years,MORTGAGE,95000.0,Not Verified,MA
441624,1 year,MORTGAGE,55000.0,Not Verified,MN
550515,< 1 year,MORTGAGE,70500.0,Verified,GA
482024,5 years,MORTGAGE,600000.0,Source Verified,CO
33929,10+ years,MORTGAGE,110000.0,Not Verified,IN
437214,9 years,MORTGAGE,54500.0,Not Verified,CO
655836,10+ years,MORTGAGE,90475.0,Not Verified,WA
68497,< 1 year,RENT,125000.0,Source Verified,FL
267150,4 years,RENT,34468.0,Verified,MN
176887,6 years,OWN,220000.0,Source Verified,UT
558891,2 years,OWN,72000.0,Not Verified,NJ
7493,4 years,RENT,101000.0,Source Verified,MD
75648,7 years,OWN,128000.0,Source Verified,WV
621405,7 years,MORTGAGE,83500.0,Verified,CA
177579,1 year,RENT,222000.0,Verified,WA
357935,5 years,MORTGAGE,45000.0,Source Verified,ME
578015,7 years,RENT,75000.0,Verified,SC
317807,< 1 year,OWN,40000.0,Not Verified,WY
526580,5 years,MORTGAGE,67000.0,Not Verified,IL
260793,1 year,MORTGAGE,33600.0,Not Verified,LA
283404,2 years,OWN,36053.0,Source Verified,MI
115046,5 years,MORTGAGE,153000.0,Source Verified,CA
336282,2 years,RENT,42328.0,Not Verified,AZ
73303,1 year,MORTGAGE,127000.0,Source Verified,FL
343619,3 years,RENT,43075.0,Verified,GA
276678,,RENT,35400.0,Verified,MI
58235,1 year,MORTGAGE,120000.0,Source Verified,KS
348357,1 year,OWN,43935.0,Source Verified,FL
477353,8 years,OWN,60000.0,Source Verified,AL
329999,5 years,RENT,41761.0,Not Verified,CT
492539,6 years,MORTGAGE,62000.0,Verified,KY
682399,< 1 year,OWN,97000.0,Verified,IL
43433,10+ years,RENT,113904.0,Verified,VA
222657,,MORTGAGE,28700.0,Not Verified,PA
572072,10+ years,MORTGAGE,74230.0,Verified,MI
452959,10+ years,MORTGAGE,56273.0,Source Verified,DC
420834,3 years,RENT,52250.0,Source Verified,MD
227788,< 1 year,RENT,29376.0,Verified,IN
430993,10+ years,MORTGAGE,53700.0,Source Verified,TX
154831,10+ years,OWN,193212.0,Source Verified,NJ
672857,7 years,MORTGAGE,95000.0,Not Verified,CA
665716,5 years,OWN,93000.0,Source Verified,IL
32991,6 years,OWN,110000.0,Source Verified,AL
451076,< 1 year,RENT,56000.0,Source Verified,PA
6568,,RENT,10080.0,Verified,FL
103687,10+ years,OWN,145000.0,Verified,NY
454836,8 years,MORTGAGE,56600.0,Verified,UT
504131,,MORTGAGE,63500.0,Verified,CA
357156,5 years,RENT,45000.0,Verified,ID
403781,10+ years,RENT,50000.0,Source Verified,WA
236898,3 years,RENT,30400.0,Verified,AL
635604,10+ years,OWN,86026.0,Verified,IL
395318,8 years,OWN,49400.0,Source Verified,FL
367125,8 years,RENT,46000.0,Not Verified,LA
192397,,RENT,24500.0,Source Verified,NC
675099,7 years,MORTGAGE,95000.0,Verified,PA
282130,5 years,RENT,36000.0,Source Verified,PA
482721,3 years,RENT,60142.0,Source Verified,NJ
401173,2 years,RENT,50000.0,Source Verified,MD
192265,,RENT,24500.0,Verified,CA
45251,2 years,RENT,114669.0,Verified,AZ
152036,4 years,MORTGAGE,190000.0,Source Verified,CA
166868,10+ years,RENT,208000.0,Source Verified,TX
472492,4 years,MORTGAGE,59000.0,Not Verified,NJ
497238,8 years,MORTGAGE,62500.0,Verified,CA
589669,,RENT,77332.0,Source Verified,AZ
567901,10+ years,MORTGAGE,73500.0,Not Verified,GA
256540,7 years,MORTGAGE,33000.0,Verified,NV
398169,10+ years,RENT,49876.0,Source Verified,OH
51083,2 years,MORTGAGE,117000.0,Source Verified,GA
626242,8 years,MORTGAGE,84500.0,Source Verified,OK
245155,1 year,RENT,31723.0,Not Verified,NY
474196,10+ years,MORTGAGE,59294.0,Not Verified,AZ
11138,10+ years,RENT,102000.0,Source Verified,OR
641135,4 years,OWN,87500.0,Not Verified,MA
636113,10+ years,RENT,86308.0,Source Verified,MD
9141,9 years,RENT,101500.0,Not Verified,WA
60709,6 years,MORTGAGE,120000.0,Source Verified,WY
423852,6 years,MORTGAGE,52800.0,Source Verified,AL
207526,6 years,RENT,26496.0,Verified,TX
233597,1 year,RENT,30000.0,Not Verified,SC
476989,10+ years,MORTGAGE,59985.0,Source Verified,GA
330063,< 1 year,MORTGAGE,41784.0,Verified,ND
252533,7 years,MORTGAGE,32500.0,Verified,UT
209162,1 year,MORTGAGE,268000.0,Source Verified,NY
143826,10+ years,OWN,180000.0,Not Verified,MD
532211,8 years,MORTGAGE,67949.0,Source Verified,RI
441682,6 years,RENT,55000.0,Not Verified,MN
3030,,RENT,100000.0,Not Verified,MN
390198,,MORTGAGE,48765.0,Verified,WA
225633,8 years,OWN,29000.0,Source Verified,OH
343770,,MORTGAGE,43125.0,Verified,GA
163793,1 year,MORTGAGE,202000.0,Verified,TX
422459,4 years,RENT,52500.0,Source Verified,OH
684584,5 years,RENT,97500.0,Source Verified,NJ
676902,,RENT,95580.0,Verified,OR
293830,< 1 year,RENT,37500.0,Source Verified,NH
578238,5 years,OWN,75000.0,Source Verified,TX
235901,2 years,MORTGAGE,30100.0,Source Verified,CA
245585,,RENT,31855.56,Not Verified,FL
372118,10+ years,MORTGAGE,46600.0,Verified,SC
40664,9 years,MORTGAGE,112180.0,Source Verified,MD
381170,10+ years,MORTGAGE,47800.0,Source Verified,MD
200776,< 1 year,RENT,25400.0,Source Verified,OH
461381,9 years,RENT,57500.0,Verified,NY
208055,4 years,MORTGAGE,265000.0,Source Verified,FL
613249,10+ years,RENT,82000.0,Verified,IL
528636,4 years,MORTGAGE,670800.0,Source Verified,TX
324863,,MORTGAGE,41000.0,Verified,NY
464726,7 years,MORTGAGE,58000.0,Verified,IN
298697,7 years,RENT,38000.0,Verified,NY
115565,10+ years,MORTGAGE,153350.0,Source Verified,OK
60467,1 year,OWN,120000.0,Source Verified,WA
687528,< 1 year,RENT,98000.0,Not Verified,UT
225620,6 years,MORTGAGE,29000.0,Verified,OH
638362,7 years,MORTGAGE,87000.0,Source Verified,FL
535188,6 years,MORTGAGE,68000.0,Not Verified,VT
249565,3 years,MORTGAGE,320000.0,Verified,AL
230728,< 1 year,MORTGAGE,30000.0,Source Verified,CO
457446,10+ years,RENT,57000.0,Verified,MI
209697,10+ years,RENT,26976.0,Not Verified,IL
243519,9 years,OWN,31400.0,Verified,FL
484471,10+ years,MORTGAGE,60553.0,Not Verified,FL
564579,6 years,MORTGAGE,73000.0,Not Verified,CT
11898,2 years,MORTGAGE,102300.0,Verified,NY
321996,,OWN,40800.0,Verified,AL
73696,2 years,OWN,127000.0,Verified,NV
475455,5 years,MORTGAGE,59600.0,Source Verified,CO
223450,< 1 year,RENT,28800.0,Verified,OK
432264,3 years,MORTGAGE,54000.0,Source Verified,CA
658821,< 1 year,RENT,91200.0,Not Verified,TX
522462,10+ years,MORTGAGE,66000.0,Not Verified,WY
375167,3 years,MORTGAGE,47000.0,Verified,MD
103819,10+ years,OWN,145000.0,Not Verified,OK
444672,10+ years,RENT,55120.0,Verified,MN
266662,3 years,RENT,34320.0,Not Verified,NE
548871,3 years,MORTGAGE,70000.0,Source Verified,WY
352808,,RENT,44319.0,Verified,OK
579038,10+ years,RENT,75036.0,Verified,NC
484150,10+ years,RENT,60500.0,Not Verified,MT
89612,10+ years,OWN,136000.0,Source Verified,MD
106389,,OWN,14754.0,Verified,WV
367291,,OWN,46000.0,Not Verified,MD
246380,3 years,OWN,32000.0,Source Verified,CO
201860,10+ years,MORTGAGE,256000.0,Verified,IN
205340,5 years,OWN,26000.0,Verified,WI
447528,6 years,MORTGAGE,55700.0,Source Verified,LA
45755,2 years,RENT,115000.0,Source Verified,CA
543430,4 years,RENT,69750.0,Source Verified,CA
473624,10+ years,MORTGAGE,59100.0,Verified,NJ
304335,5 years,RENT,38707.0,Source Verified,OH
598479,7 years,RENT,79000.0,Source Verified,OR
519669,,MORTGAGE,65808.0,Not Verified,NM
671305,3 years,MORTGAGE,94350.0,Source Verified,KS
523474,9 years,RENT,66378.0,Verified,FL
132443,3 years,MORTGAGE,17000.0,Source Verified,AL
111268,10+ years,OWN,150000.0,Not Verified,MN
162115,4 years,MORTGAGE,200000.0,Source Verified,NJ
155325,< 1 year,RENT,19500.0,Not Verified,CA
613644,9 years,RENT,82000.0,Source Verified,MD
689313,10+ years,MORTGAGE,98696.0,Not Verified,MD
391926,10+ years,RENT,49000.0,Not Verified,ID
519402,4 years,MORTGAGE,65742.0,Verified,TX
254122,6 years,RENT,32800.0,Source Verified,CA
158436,5 years,MORTGAGE,20000.0,Verified,AR
15369,9 years,RENT,103500.0,Verified,WA
664215,2 years,MORTGAGE,92500.0,Not Verified,RI
553444,6 years,MORTGAGE,71000.0,Verified,OR
644130,,OWN,88000.0,Source Verified,OH
100489,10+ years,MORTGAGE,143312.0,Source Verified,NV
642855,6 years,MORTGAGE,88000.0,Not Verified,CO
614463,7 years,RENT,82000.0,Source Verified,OR
406065,7 years,RENT,50364.0,Verified,MA
123707,1 year,OWN,160000.0,Source Verified,NC
30000,1 year,MORTGAGE,108500.0,Verified,GA
685303,1 year,MORTGAGE,97850.0,Not Verified,MI
59841,10+ years,MORTGAGE,120000.0,Source Verified,PA
112545,6 years,RENT,150000.0,Verified,TX
436950,4 years,RENT,54435.0,Verified,CA
159300,,RENT,20000.0,Verified,LA
506021,10+ years,MORTGAGE,63971.0,Not Verified,LA
214828,8 years,RENT,275000.0,Source Verified,NY
179169,5 years,MORTGAGE,225000.0,Source Verified,MA
529859,9 years,MORTGAGE,67439.0,Source Verified,PA
31635,10+ years,RENT,109000.0,Not Verified,WA
466069,8 years,MORTGAGE,58000.0,Verified,OH
546999,6 years,OWN,70000.0,Verified,NE
510103,10+ years,OWN,64500.0,Not Verified,CA
21561,,MORTGAGE,105000.0,Source Verified,WY
29463,2 years,MORTGAGE,108000.0,Not Verified,WA
502774,10+ years,RENT,63099.0,Source Verified,VA
342225,6 years,MORTGAGE,43000.0,Verified,NM
649280,2 years,RENT,89372.0,Source Verified,MD
351813,10+ years,MORTGAGE,44107.0,Not Verified,FL
189985,2 years,OWN,24000.0,Not Verified,WI
266344,,RENT,34272.0,Not Verified,CA
458404,< 1 year,OWN,57000.0,Not Verified,PA
237091,,MORTGAGE,30467.0,Verified,TN
12901,< 1 year,MORTGAGE,102960.0,Verified,TX
400352,,MORTGAGE,50000.0,Verified,GA
349287,5 years,MORTGAGE,44000.0,Not Verified,IL
418327,4 years,MORTGAGE,52000.0,Verified,NH
550079,,MORTGAGE,70350.0,Verified,MI
25117,10+ years,MORTGAGE,106883.0,Source Verified,AZ
305794,3 years,RENT,39000.0,Not Verified,CT
27325,10+ years,RENT,107595.0,Not Verified,NY
482532,< 1 year,RENT,60097.0,Verified,AR
457327,9 years,RENT,57000.0,Source Verified,MA
278475,,RENT,35736.0,Not Verified,NC
556310,6 years,MORTGAGE,71773.0,Source Verified,NC
442188,,MORTGAGE,55000.0,Not Verified,NE
157539,4 years,MORTGAGE,198000.0,Source Verified,CO
567251,8 years,MORTGAGE,73300.0,Verified,GA
675526,10+ years,RENT,95000.0,Source Verified,VA
243295,,MORTGAGE,31300.0,Verified,CO
614017,6 years,MORTGAGE,82000.0,Source Verified,NH
7341,10+ years,OWN,101000.0,Source Verified,IN
423118,4 years,MORTGAGE,52600.0,Verified,KY
405283,3 years,OWN,50157.0,Not Verified,AZ
103529,10+ years,MORTGAGE,145000.0,Verified,NH
339375,4 years,MORTGAGE,42800.0,Not Verified,AZ
57196,6 years,RENT,120000.0,Not Verified,AL
434082,9 years,MORTGAGE,54000.0,Verified,NV
429843,10+ years,MORTGAGE,53500.0,Not Verified,IN
194832,7 years,RENT,25000.0,Source Verified,AZ
321845,10+ years,MORTGAGE,40745.8,Not Verified,PA
186181,,MORTGAGE,23520.0,Verified,TX
660351,10+ years,RENT,92000.0,Source Verified,AK
153284,10+ years,RENT,190800.0,Source Verified,CA
551415,10+ years,MORTGAGE,70775.0,Not Verified,MO
409804,9 years,RENT,51000.0,Verified,IL
412209,2 years,RENT,51150.0,Source Verified,MO
89051,2 years,OWN,135500.0,Verified,FL
567370,1 year,MORTGAGE,73340.0,Verified,FL
490758,10+ years,RENT,61796.0,Verified,MA
640715,10+ years,MORTGAGE,87400.0,Not Verified,PA
496634,10+ years,MORTGAGE,62400.0,Verified,OK
231665,2 years,MORTGAGE,30000.0,Verified,LA
105808,4 years,MORTGAGE,147000.0,Not Verified,MD
503987,< 1 year,MORTGAGE,63460.0,Source Verified,FL
362300,< 1 year,RENT,45365.0,Verified,CA
608695,10+ years,MORTGAGE,81000.0,Verified,CO
211674,2 years,MORTGAGE,27000.0,Source Verified,TN
678763,9 years,MORTGAGE,96000.0,Verified,MI
123909,10+ years,MORTGAGE,160000.0,Not Verified,NM
618629,4 years,OWN,83000.0,Verified,IL
190640,10+ years,MORTGAGE,240000.0,Verified,NJ
680237,9 years,RENT,96200.0,Source Verified,CA
338977,9 years,RENT,42699.0,Verified,FL
463172,3 years,MORTGAGE,57823.0,Source Verified,SC
516507,6 years,MORTGAGE,65000.0,Source Verified,WV
179606,2 years,MORTGAGE,225000.0,Not Verified,PA
459117,5 years,MORTGAGE,57044.0,Not Verified,MN
649789,10+ years,MORTGAGE,89500.0,Source Verified,TX
230992,9 years,MORTGAGE,30000.0,Source Verified,FL
583411,6 years,MORTGAGE,76000.0,Not Verified,PA
182837,10+ years,MORTGAGE,23000.0,Not Verified,SC
248482,8 years,OWN,32000.0,Source Verified,OH
159598,5 years,MORTGAGE,20000.0,Source Verified,MO
576605,5 years,MORTGAGE,75000.0,Verified,MO
276726,3 years,RENT,35400.0,Not Verified,SC
70029,3 years,MORTGAGE,125000.0,Not Verified,OK
597971,1 year,RENT,79000.0,Verified,MN
323684,4 years,RENT,41000.0,Source Verified,IL
211877,6 years,RENT,27000.0,Source Verified,VA
422301,3 years,RENT,52500.0,Source Verified,NC
532632,,MORTGAGE,68000.0,Verified,CA
670061,2 years,RENT,94000.0,Verified,NC
518601,2 years,MORTGAGE,65500.0,Verified,TX
433072,5 years,OWN,54000.0,Source Verified,KY
82796,< 1 year,RENT,132000.0,Not Verified,IL
453850,10+ years,RENT,56492.8,Source Verified,TX
220692,9 years,MORTGAGE,28266.0,Verified,GA
391527,8 years,MORTGAGE,49000.0,Verified,CA
667480,2 years,RENT,93300.0,Verified,NJ
49005,,OWN,11600.0,Verified,CA
13023,10+ years,RENT,103000.0,Source Verified,AZ
347511,8 years,RENT,43700.0,Not Verified,PA
362152,,MORTGAGE,45324.0,Verified,WI
581707,< 1 year,RENT,76000.0,Verified,AL
317291,7 years,RENT,40000.0,Not Verified,UT
193115,3 years,RENT,24600.0,Not Verified,MD
318367,1 year,MORTGAGE,400000.0,Verified,TN
345668,3 years,RENT,43500.0,Source Verified,CA
204834,5 years,MORTGAGE,26000.0,Not Verified,PA
299140,10+ years,MORTGAGE,38000.0,Verified,SC
292780,10+ years,MORTGAGE,37440.0,Source Verified,IN
685258,< 1 year,MORTGAGE,97811.0,Source Verified,MO
283647,,MORTGAGE,36132.0,Verified,FL
249982,< 1 year,MORTGAGE,32032.0,Verified,NM
615934,10+ years,RENT,82400.0,Not Verified,MD
191035,,RENT,24002.0,Source Verified,MI
345243,< 1 year,MORTGAGE,43400.0,Verified,CA
320327,10+ years,MORTGAGE,40450.0,Source Verified,FL
311676,4 years,MORTGAGE,39700.0,Not Verified,MD
381559,3 years,MORTGAGE,47840.0,Source Verified,NY
501998,10+ years,RENT,63000.0,Not Verified,SC
684083,,OWN,9736.0,Verified,KY
498537,,OWN,62589.0,Verified,NY
614328,2 years,RENT,82000.0,Not Verified,OH
208857,5 years,MORTGAGE,267000.0,Source Verified,AR
573253,5 years,MORTGAGE,74500.0,Source Verified,VA
472624,2 years,OWN,59000.0,Not Verified,NY
165946,< 1 year,MORTGAGE,206000.0,Not Verified,TN
349760,2 years,MORTGAGE,44000.0,Source Verified,MI
520150,< 1 year,MORTGAGE,66000.0,Verified,AR
354654,10+ years,RENT,44636.0,Verified,NY
672078,10+ years,MORTGAGE,94674.0,Verified,NY
132767,< 1 year,RENT,17000.0,Not Verified,MI
442627,8 years,MORTGAGE,55000.0,Verified,NY
123242,10+ years,MORTGAGE,160000.0,Source Verified,IN
156907,< 1 year,RENT,19680.0,Verified,CA
512979,9 years,OWN,65000.0,Verified,FL
404218,8 years,MORTGAGE,500000.0,Source Verified,CT
668390,1 year,MORTGAGE,93600.0,Not Verified,MN
450284,6 years,MORTGAGE,56000.0,Source Verified,NC
502118,7 years,MORTGAGE,63000.0,Verified,TN
412461,< 1 year,MORTGAGE,51200.0,Source Verified,TX
82744,9 years,MORTGAGE,132000.0,Verified,GA
646936,4 years,MORTGAGE,89000.0,Source Verified,AZ
70923,10+ years,MORTGAGE,125059.0,Verified,WI
107590,10+ years,MORTGAGE,1488000.0,Source Verified,FL
131369,4 years,MORTGAGE,168000.0,Verified,MI
